,ReserveStatus,Male,Price,CouponDiscount,Domestic,TripReason,Vehicle,Cancel,From_encoded,to_encoded,Days_Difference,Family_Members,Ticket_Count
409,2,0,1501000.0,0.0,1,0,3,0,253,70,5,1,1
410,5,1,13227000.0,0.0,1,1,2,0,33,189,4,1,1
411,2,1,4832000.0,0.0,1,0,3,0,14,189,24,2,2
412,2,0,1553000.0,0.0,1,0,3,0,70,189,5,2,2
413,3,0,1690000.0,0.0,1,1,0,0,253,190,3,1,1
414,3,1,1590000.0,0.0,1,1,0,0,240,141,1,1,1
415,2,1,426500.0,0.0,1,1,3,0,127,70,8,1,1
416,3,1,1080000.0,0.0,1,1,0,0,110,70,2,1,1
417,2,0,1775500.0,0.0,1,1,3,0,90,70,0,1,1
418,2,0,3125000.0,0.0,1,0,3,0,189,240,23,1,1
419,3,0,940000.0,0.0,1,1,0,0,70,27,0,1,1
420,3,1,1690000.0,0.0,1,1,0,0,253,190,2,1,1
421,3,1,1220000.0,0.0,1,1,0,0,27,70,1,1,1
422,5,1,9685000.0,0.0,1,0,2,1,263,189,13,1,1
423,2,1,2703000.0,0.0,1,1,3,0,27,56,14,1,1
424,3,1,1180000.0,0.0,1,1,0,0,241,190,2,1,1
425,3,1,1680000.0,0.0,1,1,0,0,65,70,1,1,1
426,5,0,10191000.0,0.0,1,0,2,0,70,189,70,1,2
427,3,0,1000000.0,0.0,1,0,0,0,145,60,5,1,1
428,3,0,1810000.0,0.0,1,1,0,0,241,27,3,1,1
429,2,1,1498000.0,0.0,1,1,3,0,263,56,0,1,1
430,3,1,390000.0,0.0,1,1,0,0,76,145,0,1,1
431,3,1,910000.0,0.0,1,1,0,0,33,82,1,1,1
432,5,1,9000000.0,0.0,1,0,2,0,263,189,4,1,1
433,3,1,1080000.0,0.0,1,1,0,0,70,112,0,1,1
434,3,0,980000.0,0.0,1,1,0,0,27,263,1,1,1
435,2,0,1242000.0,0.0,1,1,3,0,189,70,16,1,1
436,5,1,9245000.0,0.0,1,1,2,1,70,20,5,1,2
437,3,1,610000.0,0.0,1,1,0,0,94,70,9,1,1
438,2,1,2088500.0,0.0,1,0,3,0,70,189,8,1,1
439,5,0,10694000.0,0.0,1,0,2,0,241,189,11,1,2
440,2,0,1234500.0,0.0,1,1,3,0,133,70,0,1,2
441,2,1,2537500.0,0.0,1,1,3,0,33,70,17,1,1
442,2,1,3410500.0,0.0,1,0,3,0,70,189,20,1,1
443,5,1,10943000.0,0.0,1,1,2,0,27,33,4,1,1
444,3,1,1220000.0,0.0,1,1,0,0,27,70,1,1,1
445,2,1,2788000.0,0.0,1,0,3,0,104,189,41,1,1
446,2,1,1755000.0,0.0,1,0,3,0,189,70,19,2,2
447,2,1,237000.0,0.0,1,1,3,0,165,70,4,1,1
448,3,0,1460000.0,0.0,1,0,0,0,70,253,2,1,1
449,2,1,745500.0,0.0,1,1,3,0,70,133,8,1,1
450,3,0,1780000.0,0.0,1,1,0,0,70,260,0,1,1
451,3,1,1320000.0,0.0,1,1,0,0,145,27,0,1,1
452,3,0,2030000.0,0.0,1,0,0,0,27,234,4,1,1
453,2,1,3505500.0,0.0,1,0,3,0,33,189,14,1,1
454,2,0,1946500.0,0.0,1,0,3,0,70,189,3,1,1
455,2,1,278500.0,0.0,1,1,3,0,127,94,2,1,1
456,3,0,980000.0,0.0,1,1,0,0,27,263,2,1,1
457,2,0,504000.0,1500.0,1,1,3,0,117,165,7,1,1
458,3,1,2200000.0,0.0,1,1,0,0,63,263,2,1,1
459,2,1,4498500.0,0.0,1,0,3,0,56,189,10,1,1
460,3,1,900000.0,0.0,1,0,0,0,27,14,2,1,1
461,3,0,935000.0,0.0,1,1,0,0,27,70,0,1,1
462,3,0,1800000.0,0.0,1,1,0,0,27,241,4,1,1
463,3,1,1270000.0,0.0,1,1,0,0,31,220,1,1,1
464,3,1,1900000.0,0.0,1,1,0,0,134,27,1,1,1
465,5,1,3905000.0,0.0,1,0,2,0,189,70,0,1,1
466,3,0,1560000.0,0.0,1,1,0,0,27,213,7,1,1
467,5,1,1100000.0,0.0,1,0,0,1,70,151,0,1,1
468,2,1,2048500.0,0.0,1,0,3,0,189,70,10,1,1
469,5,0,16335000.0,14130.0,1,0,2,0,33,189,4,2,2
470,3,1,3200000.0,0.0,1,0,0,0,190,27,5,1,1
471,3,1,1625000.0,0.0,1,1,0,0,145,56,0,1,1
472,5,1,1100000.0,0.0,1,1,0,1,141,70,2,1,1
473,3,1,800000.0,0.0,1,0,0,0,69,165,1,1,1
474,3,1,1530000.0,0.0,1,0,0,0,5,70,20,1,1
475,5,0,10167000.0,0.0,1,0,2,0,189,27,25,2,3
476,2,0,3518000.0,0.0,1,1,3,0,145,70,6,1,1
477,5,1,6222000.0,0.0,1,0,2,0,189,65,3,1,1
478,3,0,1500000.0,0.0,1,0,0,0,190,119,1,1,3
479,5,0,1690000.0,0.0,1,0,0,1,70,65,13,1,1
480,5,0,3250000.0,0.0,1,0,0,1,56,33,0,1,1
481,2,0,3320500.0,0.0,1,0,3,0,189,56,6,1,1
482,3,1,450000.0,0.0,1,1,0,0,255,190,0,1,2
483,3,1,1560000.0,0.0,1,1,0,0,145,14,2,1,1
484,3,0,440000.0,0.0,1,1,0,0,145,76,1,1,1
485,3,1,1150000.0,0.0,1,0,0,0,173,145,1,1,1
486,2,0,70000.0,0.0,1,1,3,0,70,169,4,1,1
487,4,0,3597000.0,0.0,1,0,3,1,70,145,1,1,1
488,4,1,848500.0,0.0,1,0,3,1,70,189,12,1,2
489,5,1,8807000.0,0.0,1,0,2,0,119,189,6,1,1
490,3,0,900000.0,0.0,1,0,0,0,244,145,0,1,2
491,3,0,1534000.0,0.0,1,1,0,0,56,241,0,1,1
492,3,1,2600000.0,0.0,1,0,0,0,20,33,4,1,1
493,2,1,2016000.0,0.0,1,1,3,0,189,70,2,1,1
494,3,0,1690000.0,0.0,1,0,0,0,70,122,1,1,1
495,3,1,900000.0,0.0,1,1,0,0,70,14,0,1,1
496,4,1,1553000.0,0.0,1,0,3,1,70,189,2,1,1
497,3,1,830000.0,0.0,1,0,0,0,212,70,2,1,1
498,5,1,1890000.0,0.0,1,0,2,0,27,56,2,1,1
499,3,0,1080000.0,0.0,1,1,0,0,110,70,2,1,1
500,5,1,2480000.0,0.0,1,1,0,1,70,145,0,1,1
501,2,1,5306500.0,0.0,1,0,3,0,189,70,11,1,1
502,5,1,10191000.0,0.0,1,0,2,0,70,189,13,2,2
503,2,1,2203000.0,0.0,1,0,3,0,70,189,3,1,1
504,3,1,450000.0,0.0,1,1,0,0,190,255,0,1,1
505,4,1,1553000.0,0.0,1,1,3,1,70,189,0,1,1
506,2,0,3597000.0,0.0,1,1,3,0,145,70,7,1,2
507,3,0,1470000.0,0.0,1,1,0,0,141,70,0,1,1
508,5,0,1780000.0,0.0,1,1,0,1,70,260,0,1,1
509,3,0,1000000.0,0.0,1,1,0,0,145,27,3,1,1
510,3,0,380000.0,0.0,1,1,0,0,58,33,2,1,1
511,2,0,3597000.0,0.0,1,1,3,0,145,70,2,1,1
512,3,0,1050000.0,0.0,1,0,0,0,70,247,2,1,1
513,3,1,1980000.0,0.0,1,0,0,0,27,144,1,1,1
514,2,0,854000.0,0.0,1,0,3,0,70,263,2,1,1
515,2,1,3407500.0,0.0,1,0,3,0,189,70,14,2,3
516,3,0,900000.0,0.0,1,1,0,0,14,70,0,1,1
517,3,1,1220000.0,0.0,1,1,0,0,27,70,3,1,1
518,2,0,2223000.0,0.0,1,1,3,0,220,189,0,1,1
519,3,1,1460000.0,0.0,1,1,0,0,190,70,0,1,1
520,3,1,350000.0,0.0,1,1,0,0,27,128,0,1,1
521,2,1,1553000.0,0.0,1,1,3,0,189,70,5,1,1
522,3,0,1260000.0,0.0,1,1,0,0,263,145,6,1,1
523,2,1,3515500.0,0.0,1,0,3,0,220,189,1,2,2
524,2,0,1553000.0,0.0,1,0,3,0,70,189,18,1,1
525,2,1,806500.0,0.0,1,0,3,0,253,70,41,2,5
526,2,1,3897500.0,0.0,1,1,3,0,70,115,0,1,1
527,3,1,2380000.0,0.0,1,1,0,0,190,115,1,1,1
528,2,0,3604500.0,0.0,1,0,3,0,70,56,13,1,2
529,5,1,11400000.0,0.0,1,0,2,0,0,189,12,1,1
530,3,1,260000.0,0.0,1,1,0,0,14,192,0,1,1
531,5,1,900000.0,0.0,1,1,0,1,190,63,8,1,1
532,3,1,447000.0,0.0,1,1,0,0,263,241,1,1,1
533,2,1,2603000.0,0.0,1,1,3,0,263,70,15,1,1
534,5,1,1000000.0,0.0,1,1,0,1,145,60,0,1,1
535,5,1,10167000.0,0.0,1,0,2,0,189,27,8,1,1
536,2,1,1158500.0,0.0,1,0,3,0,263,70,5,1,1
537,5,1,1200000.0,3240.0,1,1,0,1,207,70,2,1,1
538,2,0,4676500.0,0.0,1,0,3,0,110,189,16,1,1
539,3,0,1390000.0,0.0,1,0,0,0,240,69,0,1,1
540,3,1,1995000.0,0.0,1,0,0,0,33,145,0,1,1
541,3,0,1950000.0,0.0,1,1,0,0,145,70,5,1,1
542,3,0,2550000.0,0.0,1,0,0,0,190,240,1,1,2
543,3,1,330000.0,0.0,1,1,0,0,20,65,1,1,1
544,4,1,2217500.0,0.0,1,0,3,1,70,65,13,1,1
545,3,0,1890000.0,0.0,1,0,0,0,263,119,8,1,1
546,3,1,2200000.0,0.0,1,1,0,0,0,27,2,1,2
547,5,1,1660000.0,0.0,1,1,0,1,31,220,1,1,1
548,3,1,1560000.0,0.0,1,1,0,0,82,70,0,1,1
549,5,0,249883090.0,57142.857142857145,0,0,1,0,204,95,41,1,1
550,2,0,4292000.0,0.0,1,0,3,0,189,27,16,1,1
551,3,1,3200000.0,0.0,1,0,0,0,190,27,3,1,2
552,5,1,9357000.0,0.0,1,1,2,0,70,33,1,1,1
553,3,0,1220000.0,0.0,1,1,0,0,70,27,0,1,1
554,3,0,400000.0,0.0,1,1,0,0,70,127,1,1,1
555,3,0,600000.0,0.0,1,0,0,0,70,94,0,1,1
556,5,0,47868000.0,0.0,0,0,1,0,23,70,6,1,2
557,3,1,1220000.0,0.0,1,1,0,0,70,27,1,1,1
558,2,1,70000.0,0.0,1,0,3,0,70,169,1,1,2
559,3,0,1300000.0,0.0,1,1,0,0,63,190,2,1,1
560,2,0,3597000.0,0.0,1,0,3,0,145,70,25,1,3
561,3,1,1725000.0,0.0,1,1,0,0,27,242,3,1,1
562,5,1,10167000.0,0.0,1,1,2,0,189,27,4,2,2
563,3,0,2400000.0,0.0,1,1,0,0,27,121,5,1,1
564,4,0,9400000.0,0.0,1,0,3,1,189,110,4,2,3
565,3,1,1220000.0,0.0,1,1,0,0,70,117,0,1,1
566,2,0,926500.0,0.0,1,0,3,0,263,70,4,1,1
567,3,1,3330000.0,0.0,1,0,0,0,190,220,1,1,2
568,2,1,2983500.0,0.0,1,1,3,0,189,70,14,1,1
569,3,0,1220000.0,0.0,1,1,0,0,70,49,6,1,2
570,5,1,1690000.0,0.0,1,1,0,1,70,65,0,1,1
571,2,0,258000.0,0.0,1,0,3,0,70,83,5,1,1
572,3,1,1800000.0,0.0,1,1,0,0,233,241,0,1,1
573,3,1,1140000.0,0.0,1,0,0,0,190,241,3,1,1
574,3,1,1320000.0,0.0,1,1,0,0,145,263,0,1,1
575,2,0,1553000.0,0.0,1,1,3,0,189,70,12,1,1
576,2,1,80000.0,0.0,1,0,3,0,189,123,0,2,2
577,2,1,4451500.0,0.0,1,0,3,0,33,189,41,2,3
578,3,0,1320000.0,0.0,1,1,0,0,145,27,2,1,1
579,3,1,740000.0,0.0,1,0,0,0,70,49,0,1,2
580,3,1,1910000.0,0.0,1,1,0,0,70,145,3,1,1
581,2,1,787500.0,0.0,1,0,3,0,94,189,0,1,1
582,3,1,1690000.0,0.0,1,1,0,0,70,61,0,1,1
583,3,1,1935000.0,0.0,1,1,0,0,33,242,6,1,1
584,3,1,900000.0,0.0,1,1,0,0,14,240,1,1,1
585,3,0,770000.0,0.0,1,1,0,0,190,156,3,1,1
586,5,1,10240000.0,0.0,1,1,2,0,241,70,8,1,1
587,2,1,1092000.0,0.0,1,0,3,0,70,189,3,1,2
588,3,0,1470000.0,0.0,1,1,0,0,27,220,2,1,1
589,5,1,7548000.0,0.0,1,1,2,0,27,70,4,1,3
590,2,1,70000.0,0.0,1,1,3,0,70,169,4,1,1
591,3,0,960000.0,0.0,1,1,0,0,207,70,2,1,1
592,2,1,3410500.0,0.0,1,0,3,0,189,70,10,1,1
593,3,1,1680000.0,0.0,1,1,0,0,65,70,0,1,1
594,2,1,1650000.0,0.0,1,1,3,0,70,189,2,1,1
595,5,1,2030000.0,0.0,1,1,0,1,234,27,3,1,2
596,5,1,2250000.0,0.0,1,1,0,1,141,39,1,1,1
597,2,1,3837000.0,0.0,1,0,3,0,27,189,37,2,3
598,4,1,2162000.0,0.0,1,0,3,1,189,119,13,1,1
599,4,1,3407500.0,0.0,1,1,3,1,70,189,3,1,1
600,5,1,8296000.0,0.0,1,1,2,1,76,70,3,1,1
601,2,0,1679000.0,0.0,1,0,3,0,70,189,9,1,1
602,2,1,70000.0,0.0,1,1,3,0,70,169,4,1,1
603,2,0,3722500.0,0.0,1,0,3,0,240,189,4,1,1
604,5,1,910000.0,0.0,1,1,0,1,145,153,4,1,1
605,5,1,6910000.0,150000.0,1,0,2,1,70,189,3,1,1
606,3,1,750000.0,0.0,1,1,0,0,14,70,0,1,2
607,3,0,950000.0,0.0,1,0,0,0,27,82,11,1,1
608,2,1,2043000.0,0.0,1,1,3,0,189,70,1,1,1
609,3,0,2500000.0,0.0,1,0,0,0,70,56,4,1,1
610,4,1,1096000.0,0.0,1,0,3,1,189,70,6,2,2
611,2,1,2043000.0,0.0,1,0,3,0,70,189,18,1,2
612,3,0,2480000.0,0.0,1,1,0,0,70,190,2,1,1
613,5,0,12388000.0,0.0,1,0,2,1,189,115,13,1,1
614,3,1,2020000.0,0.0,1,1,0,0,33,169,0,1,1
615,3,0,980000.0,0.0,1,1,0,0,27,263,1,1,1
616,3,0,520000.0,0.0,1,1,0,0,27,238,10,1,1
617,3,0,850000.0,0.0,1,1,0,0,145,171,0,1,1
618,2,0,426500.0,0.0,1,0,3,0,70,127,11,1,1
619,3,1,2600000.0,0.0,1,0,0,0,240,190,0,1,1
620,5,0,10191000.0,0.0,1,0,2,0,70,189,12,1,1
621,2,0,2149500.0,0.0,1,0,3,0,189,27,27,1,1
622,3,0,1220000.0,0.0,1,1,0,0,117,70,0,1,1
623,5,0,9289000.0,0.0,1,1,2,0,145,70,7,1,1
624,3,1,1600000.0,0.0,1,0,0,0,166,263,5,1,4
625,5,1,9450000.0,0.0,1,1,2,0,56,70,0,1,1
626,3,1,2880000.0,0.0,1,1,0,0,110,145,0,1,1
627,5,1,11864000.0,133333.33333333334,1,1,2,0,154,70,1,1,1
628,2,0,2043000.0,0.0,1,0,3,0,189,70,25,2,3
629,4,0,4065000.0,0.0,1,0,3,1,189,242,7,1,1
630,3,1,1073500.0,0.0,1,1,0,0,140,70,1,1,1
631,4,0,4498500.0,0.0,1,0,3,1,56,189,30,1,1
632,2,0,2038000.0,0.0,1,0,3,0,132,189,14,1,1
633,5,0,7825000.0,0.0,1,1,2,0,263,70,3,1,1
634,3,1,1300000.0,0.0,1,1,0,0,190,63,2,1,1
635,2,1,848500.0,0.0,1,0,3,0,70,189,0,1,1
636,3,1,1152000.0,0.0,1,1,0,0,35,241,1,1,2
637,3,1,3900000.0,0.0,1,1,0,0,56,165,1,1,1
638,2,1,1719500.0,0.0,1,0,3,0,189,65,9,1,1
639,4,1,1959000.0,0.0,1,1,3,1,70,150,5,1,1
640,4,0,276500.0,0.0,1,0,3,1,117,70,4,1,1
641,3,1,2480000.0,0.0,1,1,0,0,70,190,1,1,1
642,5,0,14150000.0,0.0,1,0,2,0,189,70,3,1,1
643,3,1,3200000.0,0.0,1,0,0,0,27,190,22,1,1
644,5,1,9289000.0,33333.333333333336,1,1,2,0,145,70,0,1,1
645,3,0,975000.0,9300.0,1,1,0,0,82,70,1,1,1
646,5,1,10240000.0,0.0,1,1,2,0,241,70,3,1,1
647,2,0,2560500.0,0.0,1,0,3,0,189,70,14,1,1
648,2,0,2043000.0,167700.0,1,0,3,0,70,189,8,2,3
649,3,1,1140000.0,0.0,1,0,0,0,190,241,11,1,1
650,3,1,2640000.0,0.0,1,1,0,0,190,263,9,1,1
651,3,1,900000.0,0.0,1,1,0,0,70,14,1,1,1
652,3,1,3800000.0,0.0,1,0,0,0,110,33,0,1,1
653,4,1,1855000.0,0.0,1,0,3,1,33,189,1,1,1
654,2,0,2162000.0,0.0,1,0,3,0,189,119,60,2,4
655,3,1,2250000.0,0.0,1,1,0,0,132,70,5,1,1
656,5,1,8695000.0,0.0,1,1,2,0,70,249,1,1,1
657,5,1,9357000.0,0.0,1,1,2,1,70,33,6,1,2
658,2,0,1470000.0,0.0,1,1,3,0,70,67,4,1,1
659,3,1,1220000.0,0.0,1,1,0,0,70,27,0,1,1
660,2,0,914000.0,0.0,1,0,3,0,70,263,11,1,1
661,5,0,10621000.0,0.0,1,0,2,0,70,60,4,1,1
662,3,1,1470000.0,0.0,1,1,0,0,70,141,14,1,1
663,3,1,1080000.0,0.0,1,1,0,0,110,70,0,1,1
664,2,0,3584500.0,0.0,1,1,3,0,241,70,2,1,1
665,2,0,2560500.0,0.0,1,0,3,0,70,189,12,1,2
666,3,0,4200000.0,0.0,1,1,0,0,20,190,4,1,1
667,3,1,1220000.0,0.0,1,1,0,0,27,70,0,1,1
668,3,0,1060000.0,0.0,1,1,0,0,263,70,2,1,1
669,3,1,1300000.0,0.0,1,1,0,0,110,119,1,1,1
670,3,1,1220000.0,0.0,1,0,0,0,70,220,0,1,1
671,3,1,520000.0,0.0,1,1,0,0,39,70,2,1,1
672,3,1,580000.0,0.0,1,1,0,0,263,241,0,1,1
673,3,1,1200000.0,0.0,1,1,0,0,82,70,0,1,1
674,2,1,7200000.0,0.0,1,0,3,0,189,70,6,1,1
675,3,0,1860000.0,0.0,1,1,0,0,196,70,0,1,1
676,2,0,70000.0,0.0,1,0,3,0,169,70,9,1,5
677,4,0,3837000.0,0.0,1,0,3,1,27,189,7,1,1
678,3,0,1140000.0,0.0,1,1,0,0,110,117,3,1,1
679,3,1,1530000.0,0.0,1,1,0,0,190,240,0,1,1
680,3,1,970000.0,0.0,1,0,0,0,192,70,1,1,2
681,5,1,2480000.0,36210.0,1,0,0,1,70,190,2,1,1
682,2,0,2162000.0,0.0,1,0,3,0,119,189,26,2,3
683,3,1,760000.0,0.0,1,1,0,0,27,70,1,1,1
684,2,1,80000.0,0.0,1,1,3,0,189,123,1,2,3
685,2,0,467000.0,0.0,1,0,3,0,118,70,20,1,1
686,5,1,10943000.0,0.0,1,1,2,0,33,27,6,1,1
687,5,1,2000000.0,0.0,1,1,0,1,27,33,0,1,1
688,3,1,1845000.0,11070.0,1,0,0,0,27,121,3,1,1
689,2,0,1031500.0,0.0,1,0,3,0,70,253,19,1,1
690,3,0,1560000.0,0.0,1,1,0,0,119,27,0,1,1
691,3,0,1270000.0,0.0,1,0,0,0,27,165,4,1,1
692,2,0,70000.0,0.0,1,0,3,0,169,70,6,2,2
693,5,0,8000000.0,0.0,1,1,2,0,166,70,1,1,1
694,2,1,3505500.0,0.0,1,0,3,0,189,33,0,1,1
695,4,1,1553000.0,10770.0,1,1,3,1,189,70,11,1,1
696,5,0,10605000.0,0.0,1,0,2,0,60,70,4,1,1
697,3,1,2480000.0,0.0,1,0,0,0,70,190,0,1,2
698,5,0,10496000.0,0.0,1,1,2,0,132,70,1,1,1
699,5,1,1220000.0,0.0,1,1,0,1,70,27,5,1,1
700,3,1,1300000.0,0.0,1,1,0,0,69,70,0,1,1
701,2,1,1158500.0,0.0,1,1,3,0,263,70,2,1,1
702,3,1,1080000.0,0.0,1,0,0,0,27,240,0,1,1
703,5,1,153967430.0,0.0,0,0,1,0,202,95,0,1,1
704,2,1,1464500.0,0.0,1,1,3,0,127,189,7,1,1
705,5,0,7800000.0,0.0,1,1,2,0,145,70,1,1,1
706,2,1,635000.0,0.0,1,1,3,0,117,70,4,1,1
707,3,1,1000000.0,0.0,1,1,0,0,27,240,0,1,1
708,2,0,376500.0,0.0,1,0,3,0,64,70,0,1,1
709,3,0,1230000.0,0.0,1,0,0,0,82,27,1,1,1
710,4,1,1061500.0,0.0,1,1,3,1,241,115,2,1,1
711,5,1,7319000.0,0.0,1,1,2,1,70,0,0,1,1
712,2,0,389500.0,0.0,1,1,3,0,70,165,1,1,1
713,3,1,520000.0,0.0,1,1,0,0,27,238,0,1,1
714,5,1,3400000.0,0.0,1,1,0,1,190,141,0,1,1
715,4,1,1877500.0,0.0,1,1,3,1,20,70,2,1,1
716,3,0,1920000.0,0.0,1,1,0,0,70,15,0,1,1
717,2,1,1553000.0,0.0,1,0,3,0,70,189,3,1,2
718,2,1,1553000.0,0.0,1,0,3,0,189,70,7,2,4
719,4,1,6432500.0,0.0,1,1,3,1,70,189,1,1,1
720,3,1,1600000.0,0.0,1,1,0,0,39,117,2,1,1
721,3,0,1540000.0,0.0,1,0,0,0,241,190,0,1,1
722,2,1,1648500.0,0.0,1,0,3,0,189,27,17,1,1
723,4,0,1553000.0,0.0,1,0,3,1,189,70,7,1,3
724,3,1,1950000.0,0.0,1,1,0,0,241,70,5,1,2
725,3,1,1220000.0,0.0,1,1,0,0,27,70,0,1,1
726,4,0,1622500.0,0.0,1,0,3,1,70,27,34,1,1
727,3,1,1950000.0,0.0,1,1,0,0,145,70,1,1,1
728,2,1,3960500.0,2610.0,1,1,3,0,241,70,15,1,1
729,2,1,70000.0,0.0,1,0,3,0,70,169,17,1,1
730,3,1,3200000.0,0.0,1,0,0,0,190,27,0,1,1
731,5,1,31845000.0,0.0,0,0,1,0,70,23,0,1,1
732,3,1,690000.0,0.0,1,0,0,0,70,14,3,1,2
733,3,1,1690000.0,0.0,1,0,0,0,240,65,5,1,3
734,3,1,810000.0,0.0,1,1,0,0,241,263,2,1,1
735,3,1,1540000.0,0.0,1,0,0,0,241,190,0,1,1
736,2,1,80000.0,0.0,1,0,3,0,189,123,1,1,1
737,3,0,2480000.0,0.0,1,0,0,0,70,190,0,1,1
738,2,0,2865500.0,0.0,1,0,3,0,189,119,18,1,1
739,5,0,1810000.0,0.0,1,0,0,1,27,241,13,1,1
740,2,1,1805000.0,0.0,1,0,3,0,33,189,29,2,2
741,3,1,1080000.0,0.0,1,1,0,0,70,263,6,1,1
742,2,0,1697000.0,0.0,1,0,3,0,240,189,9,1,1
743,3,1,813000.0,0.0,1,1,0,0,110,70,0,1,1
744,2,1,2865500.0,0.0,1,1,3,0,119,189,0,1,1
745,3,1,910000.0,0.0,1,1,0,0,145,153,0,1,1
746,3,1,330000.0,0.0,1,1,0,0,92,65,1,1,1
747,5,1,1220000.0,0.0,1,1,0,1,27,70,1,1,2
748,5,0,10167000.0,0.0,1,0,2,0,27,189,7,1,1
749,3,1,2270000.0,0.0,1,1,0,0,110,141,1,1,1
750,3,1,1350000.0,0.0,1,1,0,0,153,33,0,1,1
751,2,0,2162000.0,0.0,1,0,3,0,189,119,17,1,2
752,2,1,1501000.0,0.0,1,1,3,0,253,70,11,1,1
753,3,1,520000.0,0.0,1,1,0,0,70,181,0,1,1
754,2,0,3837000.0,0.0,1,0,3,0,27,189,31,2,2
755,2,0,2043000.0,0.0,1,0,3,0,70,189,27,2,4
756,2,0,4506000.0,0.0,1,0,3,0,189,33,17,2,3
757,2,0,1536500.0,6360.0,1,1,3,0,241,70,4,1,1
758,4,0,831000.0,0.0,1,1,3,1,189,133,15,1,1
759,2,0,70000.0,0.0,1,1,3,0,70,169,6,1,1
760,2,1,70000.0,0.0,1,1,3,0,169,70,3,1,1
761,4,1,1004000.0,0.0,1,0,3,1,110,70,23,1,1
762,5,1,1470000.0,0.0,1,0,0,1,141,70,11,1,1
763,2,0,3597000.0,0.0,1,0,3,0,145,70,0,2,2
764,2,1,2043000.0,0.0,1,0,3,0,70,189,5,2,3
765,3,1,3000000.0,0.0,1,0,0,0,169,190,1,1,1
766,2,0,3140000.0,0.0,1,1,3,0,169,189,11,1,1
767,3,1,1050000.0,0.0,1,1,0,0,82,240,0,1,1
768,2,1,1553000.0,0.0,1,0,3,0,189,70,9,1,1
769,2,0,4673500.0,0.0,1,0,3,0,65,189,5,1,1
770,4,1,3518000.0,0.0,1,1,3,1,145,70,32,1,1
771,5,1,8807000.0,0.0,1,0,2,0,119,189,4,1,2
772,4,1,1553000.0,0.0,1,0,3,1,70,189,0,1,1
773,2,1,2043000.0,0.0,1,0,3,0,189,70,27,2,3
774,3,1,3230000.0,0.0,1,1,0,0,263,0,6,1,1
775,2,0,70000.0,0.0,1,0,3,0,169,70,9,1,3
776,4,0,4410000.0,205740.0,1,0,3,1,189,56,0,2,2
777,5,1,690000.0,0.0,1,1,0,1,14,70,1,1,1
778,5,1,7548000.0,16400.0,1,1,2,0,70,27,10,1,1
779,5,0,1295000.0,0.0,1,1,0,1,65,70,0,1,1
780,5,0,1235000.0,0.0,1,1,0,1,27,82,8,1,1
781,3,1,970000.0,0.0,1,1,0,0,141,263,0,1,1
782,2,0,1836000.0,23835.0,1,0,3,0,182,56,13,1,1
783,2,0,7000000.0,0.0,1,0,3,0,240,189,7,1,1
784,3,1,1170000.0,21000.0,1,0,0,0,70,134,1,1,1
785,2,0,7500000.0,0.0,1,0,3,0,110,189,18,2,4
786,4,0,2718500.0,0.0,1,0,3,1,70,189,11,1,1
787,5,0,10167000.0,0.0,1,0,2,0,189,27,34,1,1
788,3,1,1300000.0,0.0,1,1,0,0,63,190,0,1,1
789,5,0,690000.0,0.0,1,1,0,1,14,70,1,1,1
790,2,1,899500.0,0.0,1,0,3,0,70,119,0,2,2
791,2,1,1877500.0,0.0,1,1,3,0,20,70,0,1,1
792,3,1,1300000.0,0.0,1,1,0,0,153,145,0,1,2
793,5,1,1700000.0,0.0,1,1,0,1,82,125,1,1,1
794,2,1,2164000.0,0.0,1,0,3,0,70,189,4,1,1
795,2,0,460500.0,0.0,1,1,3,0,70,117,0,1,1
796,3,1,1920000.0,0.0,1,0,0,0,15,70,0,1,1
797,5,1,9356000.0,0.0,1,1,2,1,70,33,7,1,1
798,2,0,2090500.0,0.0,1,0,3,0,70,189,9,1,1
799,3,1,2940000.0,0.0,1,1,0,0,84,240,0,1,1
800,4,0,959500.0,0.0,1,1,3,1,33,70,9,1,1
801,2,0,1553000.0,0.0,1,0,3,0,189,70,3,2,2
802,3,0,1535000.0,0.0,1,1,0,0,145,241,5,1,1
803,2,1,70000.0,0.0,1,0,3,0,70,169,11,2,6
804,2,1,2537500.0,0.0,1,1,3,0,70,33,0,1,1
805,2,1,707000.0,0.0,1,0,3,0,263,70,4,1,1
806,2,0,3667500.0,0.0,1,1,3,0,263,189,1,1,1
807,3,0,825000.0,0.0,1,1,0,0,110,70,0,1,1
808,2,1,3068500.0,0.0,1,1,3,0,189,70,0,1,1
809,4,0,6300000.0,0.0,1,0,3,1,189,110,31,2,2
810,2,1,70000.0,0.0,1,1,3,0,70,169,13,1,1
811,5,1,1220000.0,0.0,1,1,0,1,70,27,2,1,1
812,5,0,9230000.0,0.0,1,1,2,0,70,97,7,1,1
813,4,1,942500.0,0.0,1,1,3,1,70,263,3,1,1
814,3,1,2030000.0,0.0,1,1,0,0,161,27,2,1,1
815,5,1,7872000.0,0.0,1,0,2,0,20,70,21,1,1
816,2,0,2279000.0,0.0,1,1,3,0,145,70,1,1,1
817,2,1,3410500.0,0.0,1,0,3,0,70,189,3,2,4
818,3,1,1989000.0,0.0,1,0,0,0,56,27,0,1,1
819,2,1,3837000.0,0.0,1,0,3,0,27,189,31,2,2
